gene_name,meltPoint
EFEMP1,54.1801499016098
EFHA1,50.078736543137296
EFHD1,49.9574644136662
EFHD2,51.617081056451
EFNB1,54.87653639504785
EFR3A,51.2500280951208
EFTUD1,48.6302725910877
EFTUD2,62.5275514138853
EGLN1,47.9218073770175
EHBP1,45.5906142683903
EHBP1L1,46.7955168682132
EHD1,51.5213549734966
EHD2,48.113635000714055
EHD3,51.9718480828545
EHD4,50.2903571714953
EHMT1,46.5305810727904
EHMT2,46.1203269070365
EI24,54.36439725288275
EIF1,58.6103610545057
EIF1AD,54.9470332696464
EIF1AP1,54.0296285358219
EIF1B,51.7171962773674
EIF2A,51.9891047369392
EIF2AK1,50.8449612971042
EIF2AK2,44.1499781703888
EIF2AK4,47.0266911444228
EIF2B1,57.4515972784695
EIF2B2,54.2164633937779
EIF2B3,48.6499529163482
EIF2B4,51.8233999582863
EIF2B5,51.4166509750356
EIF2C1,47.9484471931304
EIF2C2,49.1317340235411
EIF2C3,47.8656205117801
EIF2S1,52.2580000351316
EIF2S2,53.4040884573633
EIF2S3,53.4300130664477
EIF3A,50.2671753885513
EIF3B,45.7878564935413
EIF3C,49.8655527059006
EIF3D,45.8924819697663
EIF3E,45.6894412695696
EIF3F,46.7645102943418
EIF3G,46.9674241628176
EIF3H,52.91981646643845
EIF3I,45.5545849335121
EIF3J,54.6649359918955
EIF3K,52.902119704489
EIF3L,55.6103098637328
EIF3M,47.5009436282958
EIF4A1,49.3433739966307
EIF4A2,56.0146752098726
EIF4A3,53.1736092613587
EIF4B,63.296989481214794
EIF4E,54.8135015960527
EIF4E2,47.2008280586521
EIF4EBP1,59.4494626591494
EIF4EBP2,58.3180066456302
EIF4ENIF1,45.4789879225465
EIF4G1,46.8915384073815
EIF4G2,44.1078468023329
EIF4G3,44.4099568549312
EIF4H,50.4328657023527
EIF5,50.4815915507872
EIF5A,48.2571366900677
EIF5B,50.0618349411169
EIF6,55.5428213845407
ELAC1,61.1107820859375
ELAC2,56.4121469680625
ELAVL1,49.8240672369976
ELF1,44.9013897793163
ELF2,42.73683265062655
ELK1,45.170114730570745
ELL,45.5589893791841
ELMO1,49.7896023960351
ELMO2,47.129673208721
ELMOD2,52.76893025436185
ELOF1,52.238438070678
ELOVL1,51.4457660675769
ELOVL4,51.36774248731005
ELOVL5,52.2600056327427
ELP2,52.982303548089
ELP3,54.4631174059691
ELP4,56.5826794431439
EMB,61.5871116689886
EMD,53.0204278475343
EMG1,55.7692026775535
EML2,52.8443038950419
EML3,48.3971371478402
EML4,47.294278766601
EMP3,54.5950881351779
EMR2,57.52538792363945
ENAH,52.3396269099456
ENDOD1,59.4712519601462
ENDOG,49.950126768727756
ENO1,60.8236215776585
ENO2,59.6965312702031
ENO3,57.233949730864
ENOPH1,48.6572881784022
ENOSF1,55.3183668876921
ENPP4,57.1272091638311
ENSA,61.88461038209245
ENTPD4,53.828423157203545
ENTPD5,53.3797276506635
ENY2,55.1367161450986
EP300,50.0613180107477
EP400,45.7058428066388
EPB41,52.0734385753179
EPB41L1,63.6125137599243
EPB41L2,53.0006302929465
EPB41L5,50.4914044114161
EPCAM,57.93786278652155
EPDR1,61.724522080360956
EPHA3,52.218125653197
EPHB6,47.13430809819825
EPHX1,61.4198753851621
EPHX2,55.7039388949365
EPM2AIP1,51.4492499084463
EPN1,49.6593056634866
EPN2,55.9523739508344
EPPK1,40.6900962962871
EPRS,44.6816165160762
EPS15,49.1099523185095
EPS15L1,49.5085947361935
ERAL1,44.4221758997956
ERAP1,49.7088128250085
ERAP2,54.3357121968276
ERBB2IP,48.5102239098307
ERC1,46.7417437731386
ERCC1,47.8392102561319
ERCC2,48.4465715005397
ERCC3,46.484808744285445
ERCC4,48.710198631586
ERCC5,50.9258193280687
ERCC6L,44.6472404539493
ERCC8,57.1841700322126
ERF,45.0449955202564
ERGIC1,55.464806900379855
ERGIC2,54.9631262205668
ERGIC3,55.845972448791244
ERH,61.1225247196829
ERI1,46.9858915792818
ERI3,52.3425435454559
ERICH1,43.5942160794657
ERLIN1,49.71242837517405
ERLIN2,49.531679449154296
ERMP1,59.078388234425205
ERN1,48.4326735056419
ERO1L,51.7152496363235
ERO1LB,48.3620695968998
ERP29,53.8527963000299
ESD,56.3770403583736
ESF1,42.2375667150535
ESPL1,47.1397350175363
ETF1,51.5920814894715
ETFA,55.943200416465
ETFB,56.4299702494386
ETFDH,54.25518825422115
ETHE1,61.0418824478802
ETNK1,54.4993799174799
ETNK2,48.1918943001567
ETS1,42.8226235782007
ETV6,45.3278985322186
EVI5,46.2721376332211
EVI5L,48.2633745840879
EVL,49.7824756624312
EWSR1,52.9551022214468
EXDL2,45.921242034957956
EXOC1,46.3488285670456
EXOC2,46.3641744627619
EXOC3,46.5041394560782
EXOC4,46.2137337879047
EXOC5,46.8129282674594
EXOC6,46.4285377258342
EXOC6B,47.3148523750262
EXOC7,46.8291599659872
EXOC8,46.5445420945148
EXOG,53.24405638056734
EXOSC1,49.9253359383846
EXOSC10,44.8526607976984
EXOSC2,62.71068989391995
EXOSC3,53.0274066978592
EXOSC4,62.7261178101773
EXOSC5,59.3607077428239
EXOSC6,62.941414404186
EXOSC7,62.91635959817885
EXOSC8,62.3857885762726
EXOSC9,62.8019038876375
EXT2,50.305194831603146
EXTL2,56.28542002147335
EXTL3,53.22994589133095
EYA3,44.4913002537952
EZH2,45.9586965635559
EZR,52.2750489362038
F8A1,49.5073352593217
FABP5,55.8331911578538
FADD,48.3349474281019
FADS1,50.121878497121045
FADS2,48.495001577373
FADS3,53.71969234462355
FAF1,54.1190429268181
FAF2,48.3590367313909
FAH,63.4027967910845
FAHD1,63.01197926849755
FAHD2A,59.3320100489772
FAIM,45.9641406480214
FAM101B,48.205832771361
FAM102B,48.443691117599
FAM103A1,55.7233497330621
FAM105B,48.2060869088318
FAM107B,57.3784148868086
FAM108B1,54.833193354062345
FAM110A,52.70781496634695
FAM110C,46.0595805504801
FAM111A,52.7190755729718
FAM111B,43.5192733902224
FAM114A2,49.7212818045889
FAM115A,46.3576950944801
FAM115C,44.2099507106268
FAM116A,48.3540644538011
FAM117A,53.3539264029997
FAM117B,49.3833690181833
FAM118A,47.1979365699413
FAM118B,47.6336178183702
FAM119A,55.2760921964601
FAM120A,55.6001492337726
FAM120B,46.5721025840787
FAM122A,55.1229267637419
FAM122B,53.3630996163582
FAM125A,48.0805604418256
FAM125B,49.6383369554979
FAM126A,48.768015724539595
FAM126B,48.9712545732868
FAM128A,53.1622749217007
FAM129A,47.940144052444154
FAM129B,51.9532262854566
FAM133B,53.1949454115841
FAM134A,59.7913250581248
FAM134B,63.47533392596805
FAM134C,57.1783729155634
FAM136A,59.2288525900464
FAM152B,45.0419819274531
FAM158A,53.8585781328983
FAM160A2,48.6816681013637
FAM160B1,50.6669382880346
FAM160B2,47.084118396921
FAM162A,62.486883972849654
FAM164A,56.6258879953906
FAM168A,52.55875026839
FAM169A,51.6992312710587
FAM171A2,54.2393813832366
FAM172A,50.1071094506461
FAM175A,63.2673695080173
FAM175B,59.4534590378548
FAM177A1,55.92984299795675
FAM185A,55.631489488262
FAM18B2,57.7206973104166
FAM20B,50.0868112952325
FAM21B,50.247670576387
FAM21C,50.1888318619673
FAM29A,44.9846917748744
FAM32A,57.7685428561023
FAM33A,41.6803517847813
FAM36A,60.46160353783445
FAM3A,51.1187300075527
FAM3C,53.97016411008655
FAM40A,49.0219047390319
FAM40B,49.404200421765196
FAM44A,54.0836102461597
FAM44B,49.4172697066564
FAM45A,48.114062096956744
FAM45B,47.115022437796
FAM46C,60.4943665170494
FAM48A,41.60803776211425
FAM49A,45.61683247600985
FAM49B,54.6435598614607
FAM50A,47.2956050375731
FAM54A,48.64776804868945
FAM57A,59.49173353728045
FAM60A,46.5564404155069
FAM62A,47.7261447823028
FAM62B,55.1642665238892
FAM63A,48.81126067187335
FAM65A,47.077346564979
FAM65B,49.8272740993153
FAM69A,55.0741271764926
FAM76A,49.2051670006969
FAM76B,50.0775041670947
FAM82A2,51.10638376927465
FAM82B,53.8841812555123
FAM83A,46.506929405653096
FAM83D,47.292216532991205
FAM84B,52.027061753542554
FAM86A,50.1076520964632
FAM89A,50.0038242199498
FAM8A1,52.25840383025595
FAM91A1,52.5352793504514
FAM96A,56.0513205929047
FAM96B,45.710346181691
FAM98A,52.8759868402184
FAM98B,49.6250896951041
FAM98C,49.0238140629789
FANCB,56.19201264696815
FANCD2,45.7696268237126
FANCE,43.11556918339525
FANCG,43.9395793107333
FANCI,46.1777685711958
FAR1,50.694811139119096
FARS2,48.5129828126494
FARSA,47.9796268734491
FARSB,50.8746091967146
FAS,57.95613959851475
FASN,50.6960564795311
FASTKD1,45.67169906300365
FASTKD2,51.9453491729159
FASTKD3,45.23255435890805
FASTKD5,46.5219766279875
FAT1,51.1614343599047
FAU,59.27048061434285
FBL,47.8371182722682
FBLIM1,54.0697283048552
FBLN2,53.9113843287801
FBRS,45.6874331680255
FBXL10,49.14700198250365
FBXL11,48.5804980149298
FBXL12,49.0551562379374
FBXL15,45.5663391441742
FBXL17,47.0927940385703
FBXL18,52.7030769749399
FBXL19,46.7614434026743
FBXL20,50.6889043547139
FBXL3,44.6204484664398
FBXL4,48.67648396314545
FBXL8,51.9654341126889
FBXO18,50.6745524388035
FBXO21,49.0835715265768
FBXO22,51.5438567108726
FBXO28,47.739513761892
FBXO3,52.1260800267601
FBXO30,49.2151233996376
FBXO31,46.398586473829496
FBXO33,52.0173922582729
FBXO38,49.9242266710318
FBXO4,50.8591704710412
FBXO42,52.9252345175476
FBXO44,45.424276175028
FBXO45,47.6065278324606
FBXO46,46.6292237343805
FBXO5,51.5027595072919
FBXO6,50.1236884511737
FBXO7,45.2804071644704
FBXO9,47.9753192654934
FBXW11,50.516988082336056
FBXW2,53.4008838811384
FBXW8,47.38057130207585
FBXW9,54.0966824440708
FCGR2C,55.0985882311573
FCHO1,46.9300257535889
FCHO2,49.052682948546405
FCHSD1,47.9063491799068
FCHSD2,45.4878214430262
FDFT1,51.0323384713134
FDPS,47.7344387928052
FDX1,56.3653679988483
FDXR,48.5516533094349
FECH,53.1056785540506
FEM1A,41.5289708958364
FEM1B,55.5987094162533
FEN1,46.9177403132431
FER,45.3517650399139
FERMT2,54.623725121915
FERMT3,49.3055935432131
FGD3,46.6701772778272
FGD6,52.33485450308265
FGF13,52.5950846426381
FGF2,55.566379858968446
FGFR1OP,49.5503383100624
FGFR1OP2,51.3399618962582
FGGY,56.9553694446023
FH,53.5577167631597
FHIT,58.21016860433291
FHL1,61.68492068098605
FHL2,54.5470624899595
FHL3,57.2804021101218
FHOD1,43.286261267386
FIBP,48.6208887022914
FIG4,47.502344238053
FIGNL1,44.6746558931627
FIP1L1,46.62717419514855
FIS1,54.909337732078896
FIZ1,53.8232894736195
FKBP11,53.7726276345616
FKBP14,48.675054035236
FKBP15,47.4830772957523
FKBP1A,55.1550744465351
FKBP2,53.1018680304096
FKBP3,54.3403564230289
FKBP4,49.3009816343489
FKBP5,44.8138358743193
FKBP7,54.840061528544
FKBP8,43.7631608806141
FKBPL,52.1636403166302
FKSG24,57.27833105889905
FKSG27,50.2682800973883
FLAD1,50.0942742045593
FLCN,46.0617313466312
FLG2,62.9096972487538
FLI1,46.8142858060486
FLII,48.2984152571317
FLJ11151,61.1911780185146
FLJ11506,46.3259139938557
FLJ12529,50.145482183481
FLJ20323,57.3693428811242
FLJ21865,54.0850595773508
FLJ22167,57.370338097707645
FLJ22184,52.9449305759363
FLJ22662,59.0760342089915
FLJ32810,47.8630735913712
FLJ43093,49.4781744184429
FLNA,48.1468823806536
FLNB,50.3848743152947
FLNC,50.43322654199705
FLOT1,52.46779848111185
FLOT2,51.9476691529136
FLYWCH2,56.6964673018304
FMC1,60.5178732406838
FMNL1,43.2521407061968
FN3K,60.55822627169435
FN3KRP,58.8012900290343
FNBP1,46.8617004557331
FNBP1L,49.4422343593241
FNBP4,63.8880946866188
FNDC3A,43.14590098288685
FNIP1,50.6386461064436
FNTA,52.5385918140691
FNTB,51.5646129236965
FOXJ3,47.4270906727338
FOXK1,48.1002770952733
FOXK2,45.7337088902165
FOXO3,47.9829571343163
FOXO4,48.096135524016
FOXRED1,51.7883333956424
FOXRED2,48.1296703829664
FPGS,44.1776625910009
FPGT,53.0224773111692
FRAG1,61.4015891123716
FREQ,54.5959729506401
FRG1,49.9107283246619
FRMD5,62.6618402440982
FRMD8,48.8019410675632
FRRS1,58.5891505491419
FRYL,53.1387935090317
FSCN1,53.3277760370569
FSD1,48.5630037555982
FSD1L,44.8181580537587
FSTL1,59.59794115012325
FTH1,55.25666610166775
FTL,63.92671219582695
FTO,55.6627587646151
FTSJ1,51.34623996152
FTSJ2,48.406582272206
FTSJD1,47.0705197049054
FTSJD2,49.0308781797863
FUBP1,54.7529991947117
FUBP3,48.1904348138194
FUCA1,57.8825292866845
FUCA2,59.771559521222656
FUK,55.4003979038798
FUNDC2,62.5351620870785
FUS,55.7943457638278
FUSIP1,53.81308239272375
FUT8,49.944549583241056
FXC1,54.39350733762875
FXN,56.5236337010145
FXR1,46.5364625313374
FXR2,48.89804580648645
FXYD2,61.0795587403861
FYB,48.6027474766461
FYCO1,48.4929768172856
FYN,48.0277331143138
FZD1,57.719419307283005
FZD2,56.8730666316338
FZD6,55.336312856930405
G3BP1,50.2161245907852
G3BP2,48.1604210543766
G6PC3,57.6749926478362
G6PD,54.0549267147811
GAA,58.3594967873715
GAB1,47.471749817787554
GAB2,44.68289462287295
GABARAP,53.0135393471046
GABARAPL1,54.150498350997
GABARAPL2,52.1166431845171
GABPA,47.2819485502219
GABPB1,46.7859145864703
GABPB2,46.2180308248401
GADD45GIP1,52.355439523305
GAK,45.3006838000711
GALC,57.48587261940965
GALE,54.6383644032038
GALK1,53.2535720011259
GALK2,55.710538363894
GALM,50.204406806752345
GALNS,59.8757964185645
GALNT1,51.7164698866133
GALNT10,51.0822080595224
GALNT11,50.88897666851875
GALNT12,48.213976507297104
GALNT2,49.7542916680669
GALNT6,52.6887963974777
GALNT7,53.711857737344346
GALT,54.2921433413382
GAMT,50.7378516836805
GAN,50.7394189062217
GANAB,49.2761974088933
GANC,52.1705406243704
GAPDH,61.3634202803124
GAPVD1,46.9979955414214
GAR1,53.4902510320628
GARNL1,48.3629939348774
GARNL4,49.3914368323672
GARS,61.3830746815701
GART,49.9004541990402
GAS2,53.0679926378672
GAS2L1,45.1829514775826
GAS7,45.4059223939625
GATAD2A,46.0977744305246
GATAD2B,46.1041758751848
GATC,49.579034371716
GATM,54.9096616774735
GATSL1,61.0181511402426
GATSL2,56.04672856564755
GBA,55.3701223237914
GBA2,51.01587522285765
GBAS,60.7183539176027
GBE1,47.7965449900905
GBF1,47.1997802197639
GBL,49.9276406870216
GBP1,50.372545340822
GCA,50.1368807202061
GCAT,50.1642124770669
GCC1,43.8929513831323
GCC2,44.7635873066043
GCDH,56.9864372851911
GCH1,58.2151180173556
GCLC,52.2899123699865
GCLM,48.267571034474
GCN1L1,42.781590328186
GCOM1,48.558631470311
GCS1,50.8287553783107
GCSH,62.9709037413847
GDAP1,54.93012618226445
GDAP2,45.5017934335054
GDE1,60.1371404580973
GDI1,53.6140106221749
GDI2,54.8982493354156
GDPD1,50.7134448898566
GEMIN4,44.9285634742801
GEMIN5,51.0358076670702
GEMIN6,59.367321804123
GEMIN8,53.2383021096245
GFER,61.991537252055295
GFM1,49.3899207437854
GFM2,43.9956280595687
GFOD1,50.0914070335311
GFOD2,50.4081893763891
GFPT1,56.5016802791976
GFRA1,59.1816253452393
GGA1,50.5763218109873
GGA2,43.9427909465959
GGA3,47.9349664413679
GGCT,55.0709657636887
GGH,62.8198952542876
GGNBP2,50.0749074874544
GGPS1,59.5094562869659
GGT7,60.4479355343356
GHDC,53.6707640204243
GHITM,57.039332624847745
GIGYF1,44.7748839257692
GIGYF2,45.8483001132624
GIMAP1,50.336326775950496
GIMAP2,49.60636636158375
GIMAP4,50.3258904666453
GIMAP5,48.973151392296
GIMAP6,49.5808087726141
GIMAP7,50.7001009121295
GINS1,50.7869360138817
GINS2,50.5845693170348
GINS3,50.7069219194937
GINS4,50.8703319493648
GIPC1,47.3977273266177
GIPC3,46.1765308865147
GIT1,45.908435911176
GIT2,46.0798642931357
GK,62.813253094652
GK5,55.56565998236765
GLA,57.0416298845886
GLB1,55.8805976847078
GLB1L2,54.56341204755795
GLCCI1,53.31295688748625
GLDC,54.3910078412687
GLG1,55.9274661118744
GLI4,44.185623936231
GLIPR2,52.9976708625496
GLMN,50.1856256431761
GLO1,59.9823363456418
GLOD4,50.0970339809693
GLRX,59.9459143305742
GLRX2,62.530487673129045
GLRX3,49.0618878956878
GLRX5,54.170710996269
GLS,48.5525909353724
GLT25D1,48.4788062920914
GLT25D2,47.1169313346618
GLT8D1,48.98013203030215
GLT8D3,53.6846372805135
GLTP,50.3679130222215
GLTPD1,47.861707473102
GLUD1,58.8452033909118
GLUD2,57.0982173162477
GLUL,56.9371406808027
GM2A,62.7160249365044
GMDS,55.4486992289978
GMEB1,46.6475547580851
GMEB2,47.38516145064
GMFB,57.0808160711066
GMFG,50.1782309715015
GMIP,47.5306416968789
GMNN,62.4996262068434
GMPPA,54.9946965240092
GMPPB,55.8351079323992
GMPR,63.8585992685518
GMPR2,62.149583896502406
GMPS,50.6229804881529
GNA11,50.3847794816707
GNA13,56.0031469359134
GNA15,50.9692329695468
GNAI2,52.0564393850786
GNAI3,52.9225128048782
GNAO1,56.56927738757685
GNAQ,54.0579264606964
GNAS,51.7920116775588
GNB1,52.7616446320103
GNB1L,56.4055351089334
GNB2,53.195398659123
GNB2L1,52.5355090089042
GNB4,56.6879408918226
GNB5,51.438226504874805
GNE,54.9543481346648
GNG2,60.1155761644415
GNG4,56.9502297043273
GNG5,55.038029325884594
GNL1,50.4922373889254
GNL2,52.7244426756753
GNL3,43.7742043518552
GNPAT,52.784449596336
GNPDA1,62.9594542832229
GNPDA2,62.78643231935625
GNPNAT1,58.3167784737593
GNPTAB,54.590809884249396
GNS,60.9965059132245
GOLGA2,52.4629740769275
GOLGA3,50.843527132221
GOLGA4,44.9993539254381
GOLGA5,52.6185562887991
GOLGA7,54.2871741397634
GOLGB1,50.36614969147125
GOLIM4,62.4170747323037
GOLM1,61.6457317442875
GOLPH3,47.2402435401871
GOLPH3L,44.6545064140456
GOLT1B,61.860912384552705
GOPC,44.6850826686414
GORASP2,46.920914677835
GOSR1,62.7808705130015
GOSR2,53.8396834857819
GOT1,63.29262634134125
GOT2,63.9172882457418
GPA33,60.4932329901352
GPAA1,51.77940273412655
GPAM,54.0364159529359
GPATCH1,52.3115517576458
GPATCH2,49.1797969874542
GPATCH3,46.35638786189355
GPATCH4,49.3772375298416
GPATCH8,46.28308712459
GPBP1,61.939647131667996
GPBP1L1,52.65002236743055
GPD1L,55.5021602611197
GPHN,57.3753820934963
GPI,54.4576603189342
GPKOW,47.5019884310277
GPN1,64.04289445592894
GPN2,60.2255093486246
GPN3,61.6311532780928
GPR107,58.95986904895985
GPR108,54.8984558957079
GPR125,51.179822518967995
GPR180,50.4402785480017
GPR56,55.02040916674995
GPR89A,52.5033286212502
GPRIN1,59.0657665891491
GPS1,54.8664718085945
GPS2,46.6193588806624
GPSM1,43.0661992740399
GPSM3,57.141860591315
GPSN2,51.2390431315967
GPT2,48.2867647496776
GPX1,61.4554004969068
GPX4,56.6846985125469
GRAMD1A,45.1627191776846
GRAMD4,43.936064960379596
GRAP,44.0661136199902
GRAP2,45.6057406649241
GRB10,43.22870280652805
GRB2,52.112244721845
GRHPR,53.5461571221331
GRIPAP1,46.4005154947129
GRK5,50.1183503597457
GRK6,45.8705213014858
GRLF1,44.1840975337765
GRN,59.2539395854514
GRPEL1,52.1874195474998
GRPEL2,44.161712715593
GRSF1,46.7051836656275
GRWD1,46.5477493038498
GSDMD,47.305786097172
GSE1,45.6598065350909
GSK3A,52.4913286888247
GSK3B,52.0878822014362
GSN,53.2674920184919
GSPT1,53.6402116052948
GSPT2,49.9252873026028
GSR,63.528446224316546
GSS,59.978733384384
GSTA4,48.016725412867004
GSTCD,47.6663090747952
GSTK1,51.0579308666736
GSTM1,49.9641606843064
GSTM2,52.7597093769256
GSTM3,47.5512018547475
GSTM4,48.3168195085778
GSTO1,56.1899382674094
GSTP1,53.8387858218495
GSTT1,61.8719894975385
GSTZ1,54.6386539944364
GTF2A1,60.4327316666998
GTF2A2,61.7827248186648
GTF2B,47.520484241475
GTF2E1,47.6909312589293
GTF2E2,47.5957069630124
GTF2F1,52.6908754156513
GTF2F2,51.8553239359168
GTF2H1,46.00672040607865
GTF2H2,48.1898728360195
GTF2H3,50.10996880118795
GTF2H4,46.042763072533
GTF2I,43.4400305980551
GTF3A,50.97986283473
GTF3C1,43.1685190685876
GTF3C2,46.8817358191139
GTF3C3,43.3536652945919
GTF3C4,50.9962996812324
GTF3C5,45.6751853677006
GTPBP1,50.1882522082358
GTPBP10,45.7986025832636
GTPBP2,46.37784004098595
GTPBP3,55.7002665384922
GTPBP8,48.717886384395
GTSE1,44.9271004264981
GTSF1,56.89163780651185
GUCY1A3,54.402690851978605
GUCY1B3,56.06932501777115
GUF1,47.8701828264454
GUK1,48.1732631020923
GULP1,45.25143052192805
GUSB,62.171106024392046
GYG1,54.652521452855
GYS1,53.8611671277178
H1FX,50.1743072273616
H2AFX,48.5390163219386
H2AFY,52.9705785900065
H2AFZ,44.7984220762395
H3F3A,46.9322466108633
H6PD,49.0311327460346
HA-UBIQUITIN,52.6882779359703
HACE1,47.9173331187226
HACL1,62.5772106992413
HADH,54.235111184855
HADHA,50.1828403293357
HADHB,50.2578365835771
HAGH,54.6804626039524
HARS,56.1368814505442
HARS2,62.0327619063309
HAT1,50.2530321138299
HAX1,47.19573225886769
HBA1,60.8837933758758
HBD,57.21442834365105
HBE1,61.410611632751596
HBG1,60.878786159517
HBQ1,57.1263941204066
HBS1L,49.9810405648989
HBXIP,56.93572547221
HBZ,62.630132623981254
HCCA2,47.7278439961032
HCCS,57.065560714750205
HCFC1,50.4924023617619
HCFC2,48.3600363033893
HCG_1745121,62.390430982213104
HCG_18290,59.8997307508516
HCG_2004593,58.7403509386377
HCG_20857,53.2158129396909
HCG_21078,60.605099175305995
HCLS1,57.390205702060456
HDAC1,48.0108158368202
HDAC10,54.3860444418646
HDAC2,52.3059033859301
HDAC3,47.6343808403539
HDAC4,52.1823378393432
HDAC5,44.55696744080865
HDAC6,50.1110006852853
HDAC7,50.3739778234399
HDAC8,47.0258877699421
HDDC2,58.1713493596625
HDDC3,57.2412246325422
HDGF,53.8110527454527
HDGF2,54.798579452457
HDGFRP3,56.5593119756979
HDHD1A,56.8051135982752
HDHD2,60.4301822183068
HDHD3,56.9909983094099
HDLBP,43.3950810535835
HEATR1,43.6015565424349
HEATR2,44.0113603053816
HEATR3,47.2900943413985
HEATR5A,48.6642849826256
HEATR5B,49.5827874396858
HEATR6,49.4503691517909
HEATR7A,48.7379274597465
HEBP1,53.0673192652987
HEBP2,53.4169817208591
HECA,49.732228815488995
HECTD1,46.9007219363865
HECTD3,45.1327468666757
HEG1,59.68520436824305
HEL308,54.2493963949622
HELB,51.7385235885137
HELLS,46.5616042025325
HELZ,49.7945594481256
HEMGN,58.3994348862611
HERC1,51.4826760638611
HERC3,47.2447193158433
HERC4,50.5836345682775
HERPUD1,52.031372217417996
HEXA,56.6618927002964
HEXB,57.1502454743232
HEXDC,57.7652342744094
HEXIM1,58.3511292546668
HEXIM2,57.9421892856202
HGS,50.508997280341
HGSNAT,55.210595809167
HHEX,48.8950656992292
HHIP,51.78099076765395
HIATL1,61.47561782942731
HIBADH,61.4974502793825
HIBCH,51.1988113138105
HIC2,49.5150932407776
HICE1,44.1048614301177
HIF1AN,49.4361397227113
HIG2,55.9287629125031
HINT1,56.0791755776574
HINT2,58.0633814013752
HINT3,53.1696827440366
HIP1,49.07102718332905
HIP1R,49.8400306654302
HIRA,43.9403693494016
HIRIP3,54.2221509742867
HISPPD1,54.0724624368384
HISPPD2A,50.5746324264074
HIST1H1B,51.42885940018875
HIST1H1C,52.4045687522812
HIST1H1D,52.2062909642315
HIST1H2AD,47.1117341433566
HIST1H4A,46.5719895435611
HIST2H2BA,46.9378109410898
HIST3H2BB,47.80172891995535
HK1,49.9771334677977
HK2,45.6836558137945
HLA-B,59.4264339575838
HLCS,49.7639673132894
HLTF,47.6002399692417
HM13,61.5849968288197
HMBOX1,47.2551296492061
HMBS,60.44335615431025
HMG20A,46.766639309573
HMG20B,44.29518818288485
HMGA1,59.382353490452005
HMGB1,54.4086447450707
HMGB2,55.0859224881662
HMGB3,55.6238008132432
HMGCL,57.488766159661
HMGCR,53.6630560877145
HMGCS1,56.5038319344481
HMGN1,60.7881863862008
HMGN2,59.8419782102495
HMHA1,49.9048481585792
HMMR,45.5715329035515
HMOX2,48.6030805560821
HN1,57.7797615980716
HN1L,57.090335573722854
HNMT,51.4896260403272
HNRNPA0,46.3275790941258
HNRNPA2B1,51.1145751527959
HNRNPA3,49.6319387009216
HNRNPAB,59.4438776614543
HNRNPC,50.3721730360055
HNRNPD,56.7169725789573
HNRNPF,47.0933567947978
HNRNPH1,46.9106520451099
HNRNPH2,43.8798010632518
HNRNPH3,46.1977726971132
HNRNPK,48.7889311371202
HNRNPL,46.95819936402195
HNRNPM,45.4102199091828
HNRNPR,46.8899613487497
HNRNPU,47.0431984463722
HNRNPUL1,47.5203621075786
HNRNPUL2,49.8962006077703
HNRPA1L-2,51.3521188019663
HNRPDL,61.7603035963671
HNRPLL,45.7455508460992
HOMER1,51.2748384252888
HOMER2,48.7959219504334
HOMER3,50.19683188225365
HOOK2,45.6227001950018
HOOK3,48.2770132021869
HOXB9,45.81371772649585
HOXC4,49.4771291473062
HP1BP3,48.955744858239
HPCAL1,51.5035394615998
HPGD,47.7774076360509
HPRT1,62.5861490552254
HPS1,51.6623002747512
HPS3,44.7095148913683
HPS4,47.6441629176543
HPS5,44.8234285862256
HPS6,44.2720599971444
HRAS,59.7051591218224
HRSP12,62.51522330296875
HS1BP3,47.5869753047257
HS2ST1,56.7538512109167
HSCB,51.1165102759434
HSD17B10,55.9616663464742
HSD17B11,52.0379645137989
HSD17B12,55.15058386490005
HSD17B4,54.3658716955917
HSD17B7,51.93304328176755
HSD17B8,62.1760859032157
HSDL1,58.198266251011546
HSDL2,50.3802652545319
HSF1,44.7155475546534
HSP90AA1,51.3332032058361
HSP90AA4P,50.8311197625395
HSP90AA5P,51.6443328673067
HSP90AA6P,50.3305618900877
HSP90AB1,51.167035247801
HSP90AB4P,50.292525489701
HSP90B1,53.4762276492714
HSPA13,48.660298882474
HSPA14,44.7226113286685
HSPA1A,54.6400947871838
HSPA1L,53.763102285664
HSPA2,56.6916231145241
HSPA4,51.0716941659012
HSPA4L,50.0733284169889
HSPA5,55.6047457828046
HSPA8,54.5169297858618
HSPA9,56.9125260766122
HSPB1,43.0062190628225
HSPB11,52.3137645884523
HSPBAP1,51.7688957317572
HSPBP1,48.3655168118083
HSPC152,54.4519820462142
HSPC159,52.1986537935014
HSPD1,57.1839353029953
HSPE1,63.35992045579335
HSPG2,51.2510401881522
HSPH1,48.8750789445693
HTATIP2,48.374125263948045
HTATSF1,46.2930645431209
HTRA2,61.9218140140045
HTT,45.3556842092193
HUS1,54.7190154205595
HUWE1,50.5583469832048
HVCN1,59.67701683975455
HYAL2,56.37105578568085
HYOU1,47.628901827457
HYPK,56.4875293925729
HYPOTHETICAL PROTEIN XP_296975.,39.6091227075279
HYPOTHETICAL SHORT PROTEIN.,62.1174374024685
IAH1,58.9889659999061
IARS,45.2700854740748
IARS2,58.4367716027473
IBTK,42.4616497849995
ICA1,48.0581134679871
ICAM1,58.81513980832005
ICAM2,61.8432281191497
